Customer ID,Gender,Age,Number of Dependents,City,Tenure in Months,Avg Monthly Long Distance Charges,Streaming Movies,Streaming Music,Unlimited Data,Payment Method,Monthly Charge,Total Charges,Total Revenue,Customer Status
1047-RNXZV,Male,57,0,Glendale,43,3.18,,,,Credit Card,19.55,876.15,997.72,Stayed
1049-FYSYG,Female,48,0,Temecula,17,,No,No,Yes,Credit Card,35.65,646.05,646.05,Stayed
1051-EQPZR,Female,21,2,Stanford,44,4.17,,,,Credit Card,19.6,780.25,963.73,Stayed
1051-GEJLJ,Female,19,0,San Gregorio,2,27.17,,,,Mailed Check,19.5,27.55,81.89,Joined
1052-QJIBV,Female,28,2,Colfax,71,20.49,,,,Credit Card,19.9,1397.3,2852.09,Stayed
1053-MXTTK,Female,63,1,North Hollywood,72,14.46,Yes,Yes,Yes,Bank Withdrawal,108.65,7726.35,8767.47,Stayed
1057-FOGLZ,Female,44,0,Calimesa,18,18.2,,,,Credit Card,19.65,391.7,719.3,Stayed
1060-ENTOF,Female,70,0,Los Angeles,67,2.67,Yes,No,Yes,Credit Card,105.4,7035.6,7214.49,Stayed
1061-PNTHC,Female,36,2,Encinitas,56,13.94,Yes,Yes,Yes,Credit Card,109.6,5953,6733.64,Stayed
1062-LHZOD,Male,49,0,San Diego,1,4.99,No,No,Yes,Mailed Check,69.9,69.9,74.89,Churned
1063-DHQJF,Male,56,3,Whittier,69,20.32,No,No,Yes,Mailed Check,92.15,6480.9,7882.98,Stayed
1064-FBXNK,Male,55,1,Sacramento,1,47.46,,,,Credit Card,19.85,19.85,67.31,Joined
1066-JKSGK,Male,29,0,Los Angeles,1,33.58,,,,Credit Card,20.15,20.15,53.73,Churned
1069-QJOEE,Male,47,1,Hayward,25,18.87,,,,Bank Withdrawal,19.9,505.45,977.2,Stayed
1069-XAIEM,Female,68,0,Mendocino,1,16.37,Yes,Yes,Yes,Bank Withdrawal,85.05,85.05,101.42,Churned
1073-XXCZD,Male,54,0,Bakersfield,55,12.21,,,,Bank Withdrawal,25.7,1443.65,2115.2,Stayed
1074-AMIOH,Female,38,2,San Francisco,53,43.39,Yes,Yes,Yes,Bank Withdrawal,108.25,5935.1,8234.77,Stayed
1074-WVEVG,Female,29,0,Los Angeles,59,31.43,,,,Credit Card,20.35,1267,3121.37,Stayed
1075-BGWOH,Male,69,0,Rosemead,16,15.16,Yes,No,Yes,Bank Withdrawal,98.75,1587.55,1830.11,Churned
1077-HUUJM,Female,48,1,Rancho Cucamonga,7,28.5,No,No,No,Bank Withdrawal,71.05,472.65,682.15,Stayed
1078-TDCRN,Female,75,0,Agoura Hills,3,,No,No,Yes,Bank Withdrawal,30.75,82.85,82.85,Joined
1080-BWSYE,Male,76,0,Irvine,64,29.43,,,,Credit Card,25.65,1740.8,3624.32,Stayed
1084-MNSMJ,Female,63,0,El Dorado,51,33.93,Yes,Yes,Yes,Credit Card,85.5,4421.95,6152.38,Stayed
1084-UQCHV,Male,35,0,Angelus Oaks,1,27.97,No,No,Yes,Bank Withdrawal,-7,69.75,97.72,Churned
1085-LDWAM,Female,24,2,Portola,69,23.47,,,,Credit Card,20.35,1442.65,3062.08,Stayed
1086-LXKFY,Female,46,0,Westwood,1,16.55,No,No,Yes,Credit Card,69.1,69.1,85.65,Churned
1087-GRUYI,Male,62,0,San Diego,38,6.97,,,,Bank Withdrawal,20.4,743.5,1008.36,Stayed
1087-UDSIH,Female,38,0,Concord,3,13.28,,,,Credit Card,19.6,59.75,99.59,Churned
1088-AUUZZ,Male,33,1,Shaver Lake,56,37.58,Yes,Yes,Yes,Credit Card,75.85,4261.2,6365.68,Stayed
1088-CNNKB,Male,34,0,Campbell,63,34.02,Yes,Yes,Yes,Credit Card,80,5040.2,7183.46,Stayed
1089-HDMKP,Male,72,1,Bridgeport,11,11.86,No,No,Yes,Bank Withdrawal,54.55,601.25,731.71,Stayed
1089-XZWHH,Female,43,3,Lee Vining,24,46.3,,,,Credit Card,19.7,494.05,1605.25,Stayed
1090-ESELR,Male,47,0,Fawnskin,72,27.25,Yes,Yes,Yes,Bank Withdrawal,105.5,7611.55,9573.55,Stayed
1090-PYKCI,Female,19,3,Boonville,69,23.02,No,No,No,Credit Card,105.1,7234.8,8933.18,Stayed
1091-SOZGA,Female,27,0,La Palma,56,42.37,Yes,Yes,Yes,Credit Card,99.8,5515.45,7888.17,Stayed
1092-GANHU,Male,62,0,Magalia,17,30.61,No,No,Yes,Bank Withdrawal,76.65,1313.55,1833.92,Churned
1092-WPIVQ,Female,33,1,French Gulch,18,39.56,,,,Credit Card,25.1,428.45,1125.96,Stayed
1093-YSWCA,Male,45,0,Corona,11,17.12,,,,Credit Card,19.55,223.15,385.15,Stayed
1094-BKOSX,Female,52,2,Coleville,45,,Yes,Yes,Yes,Bank Withdrawal,51,2264.5,2264.5,Stayed
1095-JUDTC,Female,78,0,Woodbridge,47,14.22,No,No,Yes,Bank Withdrawal,95.05,4504.55,5172.89,Churned
1095-WGNGG,Female,35,0,San Pedro,61,17.49,Yes,Yes,Yes,Bank Withdrawal,101.05,5971.25,7038.14,Stayed
1096-ADRUX,Female,34,1,Placentia,66,37.84,No,No,Yes,Bank Withdrawal,74.25,4859.25,7356.69,Stayed
1097-FSPVW,Female,42,0,Pioneertown,42,32.16,No,No,Yes,Credit Card,54.55,2455.05,3805.77,Stayed
1098-KFQEC,Female,24,2,Encino,55,27.75,,,,Credit Card,19.4,1083,2609.25,Stayed
1098-TDVUQ,Female,34,0,Spring Valley,1,9.44,,,,Bank Withdrawal,19.25,19.25,28.69,Joined
1099-BTKWT,Female,58,0,Mission Viejo,68,,Yes,Yes,Yes,Bank Withdrawal,54.4,3723.65,3698.03,Stayed
1099-GODLO,Female,62,3,Berkeley,1,30.09,,,,Credit Card,20.35,20.35,50.44,Joined
1100-DDVRV,Male,27,0,Twain Harte,17,,Yes,Yes,Yes,Credit Card,49.8,836.35,836.35,Stayed
1101-SSWAG,Female,60,0,Berkeley,15,31.13,No,No,Yes,Bank Withdrawal,51.1,711.15,1178.1,Stayed
1104-FEJAM,Male,52,2,Richgrove,28,9.31,Yes,Yes,Yes,Bank Withdrawal,64.4,1802.15,2062.83,Stayed
1104-TNLZA,Male,67,0,Klamath River,28,24.35,Yes,Yes,Yes,Bank Withdrawal,105.8,2998,3679.8,Stayed
1106-HRLKZ,Male,21,1,Oakley,40,22.96,,,,Credit Card,19.6,808.95,1727.35,Stayed
1110-KYLGQ,Female,46,0,Campbell,63,5.17,Yes,Yes,Yes,Credit Card,108.25,6780.1,7105.81,Stayed
1112-CUNAO,Female,67,0,Grimes,15,4.28,Yes,No,Yes,Bank Withdrawal,89.85,1424.95,1489.15,Churned
1113-IUJYX,Female,59,0,Winnetka,14,5.63,Yes,Yes,Yes,Credit Card,105.95,1348.9,1427.72,Churned
1114-CENIM,Male,43,2,San Jacinto,54,6.7,No,No,Yes,Credit Card,55,3092.65,3454.45,Churned
1116-DXXDF,Male,38,0,Porter Ranch,39,37.94,Yes,Yes,Yes,Bank Withdrawal,100.45,3801.7,5281.36,Stayed
1116-FRYVH,Female,29,3,Kingsburg,48,,No,No,No,Credit Card,39.4,1978.65,2108.65,Stayed
1120-BMWUB,Female,36,0,Los Angeles,16,6.86,No,No,No,Credit Card,53.9,834.15,983.91,Churned
1121-QSIVB,Female,39,3,Bakersfield,44,5.07,Yes,Yes,Yes,Credit Card,77.55,3471.1,3694.18,Stayed
1122-JWTJW,Male,64,2,Ocotillo,1,37.68,No,No,Yes,Credit Card,70.65,70.65,108.33,Churned
1122-YJBCS,Male,36,0,Los Angeles,69,14.18,No,No,Yes,Credit Card,53.65,3804.4,4782.82,Stayed
1125-SNVCK,Female,78,0,Los Angeles,49,35.65,No,No,Yes,Credit Card,43.8,2106.05,3832.45,Stayed
1131-ALZWV,Female,58,0,San Lorenzo,24,42.66,,,,Bank Withdrawal,24.6,605.25,1629.09,Stayed
1131-QQZEB,Male,66,0,Sunset Beach,71,30.72,,,,Bank Withdrawal,23.95,1756.2,3937.32,Stayed
1131-SUEKT,Male,41,1,Hood,61,41.57,Yes,Yes,Yes,Bank Withdrawal,98.45,6145.2,8680.97,Stayed
1133-KXCGE,Female,38,0,Palmdale,18,18.8,,,,Mailed Check,20.1,407.05,745.45,Stayed
1134-YWTYF,Male,32,0,Fresno,27,41.48,No,No,Yes,Bank Withdrawal,53.8,1389.85,2509.81,Stayed
1135-HIORI,Female,48,3,Byron,64,39.37,Yes,Yes,Yes,Bank Withdrawal,111.45,7266.95,9786.63,Stayed
1135-LMECX,Female,47,0,Moreno Valley,1,16.47,,,,Credit Card,19.85,19.85,36.32,Joined
1136-XGEQU,Female,53,0,Winchester,50,46.49,Yes,Yes,Yes,Credit Card,84.15,4164.4,6488.9,Stayed
1137-DGOWI,Female,53,0,Coachella,30,17.33,Yes,Yes,Yes,Bank Withdrawal,70.25,2198.9,2718.8,Stayed
1139-WUOAH,Male,33,0,Vallecito,57,,Yes,Yes,No,Credit Card,53.35,3090.05,3190.05,Stayed
1140-UKVZG,Female,64,0,Farmersville,17,9.84,,,,Credit Card,24.8,475.25,605.47,Stayed
1142-IHLOO,Female,36,0,San Diego,51,14.37,Yes,Yes,Yes,Credit Card,87.55,4475.9,5208.77,Stayed
1142-WACZW,Male,64,0,Chico,2,,No,No,Yes,Bank Withdrawal,29.85,75.6,75.6,Churned
1143-NMNQJ,Female,39,0,Boulder Creek,2,14.07,Yes,Yes,Yes,Bank Withdrawal,85.7,169.8,197.94,Churned
1150-FTQGN,Female,35,3,Oregon House,60,48.04,No,No,Yes,Bank Withdrawal,94.15,5811.8,8694.2,Stayed
1150-WFARN,Female,59,0,Brawley,67,32.15,Yes,Yes,Yes,Credit Card,108.75,7156.2,9310.25,Churned
1153-GNOLC,Male,62,0,Santa Ana,33,,No,No,Yes,Bank Withdrawal,39.1,1309,1309,Stayed
1154-HYWWO,Male,55,0,San Clemente,38,42.24,No,No,Yes,Credit Card,70.6,2708.2,4313.32,Stayed
1156-ZFYDO,Female,57,0,Glendale,1,37.62,,,,Bank Withdrawal,19.75,19.75,57.37,Joined
1157-BQCUW,Male,59,0,Fall River Mills,1,30.07,No,No,Yes,Bank Withdrawal,74.95,74.95,105.02,Churned
1159-WFSGR,Female,59,2,South Pasadena,16,45.54,,,,Bank Withdrawal,20.4,321.4,1050.04,Stayed
1162-ECVII,Male,66,0,Fresno,72,18.74,Yes,Yes,No,Bank Withdrawal,109.75,7932.5,9421.78,Stayed
1163-ONYEY,Male,61,2,Shoshone,41,28.55,No,No,Yes,Credit Card,74.55,3023.55,4194.1,Stayed
1163-VIPRI,Female,22,2,Garberville,65,13.25,Yes,Yes,Yes,Bank Withdrawal,109.3,7337.55,8198.8,Stayed
1166-PQLGG,Female,58,1,Redwood City,72,17.33,,,,Bank Withdrawal,19.55,1463.45,2711.21,Stayed
1167-OYZJF,Female,65,0,Santa Monica,67,49.94,,,,Bank Withdrawal,20.05,1263.05,4565.37,Stayed
1169-SAOCL,Male,45,0,Brookdale,49,22.52,Yes,Yes,No,Bank Withdrawal,106.65,5168.1,6401.58,Stayed
1169-WCVAK,Male,42,0,Fresno,19,34.05,No,No,Yes,Credit Card,88.8,1672.35,2319.3,Stayed
1170-SASML,Female,33,0,Desert Hot Springs,69,34.49,No,No,Yes,Bank Withdrawal,85.4,5869.4,8249.21,Stayed
1171-TYKUR,Male,20,0,Los Angeles,47,10.07,,,,Bank Withdrawal,25.4,1139.2,1612.49,Stayed
1172-VIYBP,Male,54,3,Cathedral City,53,27.93,Yes,Yes,Yes,Bank Withdrawal,69.7,3686.05,5166.34,Stayed
1173-NOEYG,Female,25,0,Santa Margarita,27,18.74,Yes,Yes,Yes,Bank Withdrawal,90.15,2423.4,2929.38,Stayed
1173-XZPYF,Female,60,0,Torrance,11,10.95,No,No,Yes,Bank Withdrawal,89.2,990.3,1110.75,Stayed
1174-FGIFN,Female,44,1,Squaw Valley,28,26.28,Yes,Yes,Yes,Bank Withdrawal,90.45,2509.25,3245.09,Stayed
1177-XZBJL,Male,35,2,Palermo,53,37.57,No,No,Yes,Bank Withdrawal,64.15,3491.55,5482.76,Stayed
1178-PZGAB,Female,45,0,Sun City,19,18.57,,,,Credit Card,20.25,383.65,736.48,Stayed
1179-INLAT,Male,33,0,Santa Clara,3,2.78,,,,Credit Card,19.45,69.25,77.59,Joined
1183-CANVH,Female,55,0,Escondido,23,1.39,No,No,Yes,Bank Withdrawal,60,1347.15,1379.12,Stayed
1184-PJVDB,Male,38,0,Amador City,10,11.3,No,No,Yes,Bank Withdrawal,79.95,857.2,970.2,Churned
1187-WILMM,Male,39,0,Lindsay,63,44.55,Yes,Yes,Yes,Credit Card,89.4,5597.65,8404.3,Stayed
1193-RTSLK,Female,26,0,Happy Camp,38,36.18,No,Yes,Yes,Credit Card,83.9,3233.6,4608.44,Churned
1194-BHJYC,Male,22,0,Lockwood,61,,Yes,Yes,Yes,Credit Card,62.15,3778.85,3778.85,Stayed
1194-HVAIF,Female,21,0,Capistrano Beach,27,18.42,Yes,Yes,Yes,Credit Card,95,2462.55,2959.89,Stayed
1194-SPVSP,Male,20,0,Soquel,1,27.88,,,,Bank Withdrawal,19.65,19.65,47.53,Joined
1195-OIYEJ,Male,54,0,La Puente,13,5.43,Yes,Yes,No,Bank Withdrawal,91.1,1135.7,1286.29,Churned
1196-AMORA,Male,63,0,Big Creek,7,38.07,No,No,Yes,Bank Withdrawal,73.6,520,786.49,Churned
1197-BVMVG,Female,65,0,Friant,4,4.29,No,No,Yes,Bank Withdrawal,74.45,294.45,311.61,Stayed
1200-TUZHR,Female,70,0,Posey,8,44.63,Yes,No,Yes,Bank Withdrawal,85.2,695.75,1052.79,Stayed
1202-KKGFU,Female,24,0,Korbel,12,23.99,No,No,Yes,Bank Withdrawal,54.2,690.5,978.38,Stayed
1205-WNWPJ,Female,54,0,Lakehead,7,2.24,No,No,Yes,Credit Card,59.5,415.95,431.63,Churned
1206-EHBDD,Female,56,0,Rodeo,56,4.24,No,No,Yes,Bank Withdrawal,80.3,4513.65,4751.09,Stayed
1207-BLKSA,Female,42,2,Redwood City,52,19.21,,,,Credit Card,23.05,1255.1,2254.02,Stayed
1208-DNHLN,Male,60,0,Grizzly Flats,23,5.8,No,No,Yes,Credit Card,48.35,1067.15,1200.55,Churned
1208-NBVFH,Male,63,1,Perris,20,13.18,No,No,Yes,Bank Withdrawal,49.6,939.8,1203.4,Stayed
1209-VFFOC,Male,47,2,Brisbane,68,,Yes,Yes,Yes,Credit Card,56.4,3948.45,3948.45,Stayed
1212-GLHMD,Male,54,0,San Joaquin,3,18.26,Yes,Yes,Yes,Credit Card,86.05,244.85,299.63,Joined
1213-NGCUN,Female,49,0,San Diego,6,48.89,No,No,Yes,Bank Withdrawal,49.65,267.35,560.69,Churned
1215-EXRMO,Male,32,0,Junction City,50,46.91,,,,Credit Card,20.55,1067.65,3413.15,Stayed
1215-FIGMP,Male,27,0,Los Angeles,60,42.88,No,No,Yes,Bank Withdrawal,89.9,5450.7,8023.5,Stayed
1215-VFYVK,Female,19,0,Groveland,4,,Yes,Yes,No,Mailed Check,48.25,202.25,212.25,Stayed
1216-BGTSP,Male,30,0,Imperial,45,5.97,Yes,Yes,Yes,Credit Card,108.45,4964.7,5233.35,Stayed
1216-JWVUX,Male,51,3,San Miguel,25,4.46,No,No,Yes,Bank Withdrawal,75.5,1901.05,2012.55,Stayed
1217-VASWC,Male,77,0,Avila Beach,43,37.09,Yes,Yes,Yes,Bank Withdrawal,100.55,4304,5898.87,Stayed
1218-VKFPE,Female,48,0,Anaheim,12,19.48,,,,Credit Card,19,233.55,467.31,Churned
1219-NNDDO,Female,51,0,Los Angeles,9,42.41,No,No,Yes,Bank Withdrawal,76.85,663.55,1045.24,Stayed
1221-GHZEP,Female,45,0,Hemet,62,23.18,Yes,Yes,Yes,Credit Card,65.1,3846.75,5283.91,Stayed
1222-KJNZD,Male,61,1,Palos Verdes Peninsula,40,1.89,,,,Bank Withdrawal,20.4,745.3,820.9,Stayed
1222-LRYKO,Male,21,3,Posey,6,38.28,,,,Credit Card,26.35,184.05,413.73,Stayed
1223-UNPKS,Male,55,1,Wendel,20,3.87,,,,Credit Card,20.05,400,477.4,Stayed
1226-IENZN,Male,68,0,Los Angeles,16,39.52,Yes,Yes,Yes,Bank Withdrawal,78.75,1218.25,1850.57,Stayed
1226-JZNKR,Female,20,0,Santa Ynez,8,28.37,,,,Bank Withdrawal,19.8,160.05,387.01,Stayed
1226-UDFZR,Female,26,0,Lafayette,2,21.28,No,No,Yes,Credit Card,49.6,114.7,157.26,Churned
1227-UDMZR,Female,53,0,Fremont,72,2.95,Yes,Yes,Yes,Bank Withdrawal,91.15,6637.9,6850.3,Stayed
1228-FZFRV,Male,37,0,Los Angeles,50,20.88,Yes,Yes,Yes,Credit Card,105.95,5341.8,6385.8,Churned
1228-ZLNBX,Male,25,0,Farmington,21,3.26,No,No,Yes,Credit Card,75.3,1570.7,1639.16,Stayed
1229-RCALF,Female,37,0,San Jose,64,46.44,Yes,Yes,Yes,Bank Withdrawal,115,7396.15,10368.31,Stayed
1230-QAJDW,Male,32,0,Somes Bar,3,42.68,No,No,Yes,Credit Card,65.25,209.9,337.94,Joined
1231-YNDEK,Male,49,0,Redding,58,29.31,,,,Bank Withdrawal,19.15,1035.5,2706.78,Stayed
1236-WFCDV,Male,74,0,Greenbrae,14,11.31,Yes,No,Yes,Credit Card,90.45,1266.1,1424.44,Churned
1237-WIYYZ,Female,49,0,Los Angeles,18,10.67,,,,Credit Card,19.55,389.25,581.31,Stayed
1240-HCBOH,Female,45,0,Windsor,67,43.3,,,,Credit Card,26.1,1759.55,4660.65,Stayed
1240-KNSEZ,Male,63,0,San Diego,1,40.83,,,,Credit Card,20.1,20.1,60.93,Churned
1241-EZFMJ,Male,48,0,Ontario,61,11.53,,,,Bank Withdrawal,25.45,1538.6,2241.93,Stayed
1241-FPMOF,Male,31,0,Seal Beach,52,21.98,,,,Credit Card,19.65,1025.05,2168.01,Stayed
1245-HARPS,Female,46,0,Janesville,14,14.61,,,,Credit Card,20.4,292.4,496.94,Stayed
1247-QBVSH,Female,41,2,Santa Margarita,43,14.64,No,No,Yes,Mailed Check,50.2,2169.4,2798.92,Stayed
1248-DYXUB,Male,42,3,Lemon Grove,52,40.33,,,,Credit Card,24.8,1229.1,3326.26,Stayed
1251-KRREG,Male,22,0,North Hollywood,2,44.31,No,Yes,Yes,Credit Card,54.4,114.1,202.72,Churned
1251-STYSZ,Female,66,0,Glenhaven,4,8.75,No,No,No,Bank Withdrawal,80.25,303.7,368.7,Stayed
1254-IZEYF,Female,74,0,Cutler,31,39.36,Yes,No,Yes,Bank Withdrawal,99.95,3186.65,4406.81,Churned
1257-SXUXQ,Male,20,1,Jenner,5,8.04,,,,Credit Card,19.45,86.05,126.25,Stayed
1258-YMZNM,Female,70,0,Montara,27,35.76,Yes,No,Yes,Bank Withdrawal,110.5,2857.6,3823.12,Stayed
1260-TTRXI,Male,64,0,Planada,4,40.15,Yes,Yes,No,Bank Withdrawal,54.3,195.3,435.9,Churned
1261-FWTTE,Male,78,0,Los Angeles,23,,Yes,Yes,Yes,Bank Withdrawal,34.65,768.45,768.45,Stayed
1262-OPMFY,Female,46,0,San Diego,9,31.75,No,No,Yes,Bank Withdrawal,75.75,655.9,941.65,Churned
1264-BYWMS,Male,40,0,La Grange,55,47.38,Yes,Yes,Yes,Bank Withdrawal,96.8,5283.95,7889.85,Churned
1264-FUHCX,Female,51,0,San Diego,49,,Yes,Yes,Yes,Credit Card,56.3,2780.6,2780.6,Stayed
1265-BCFEO,Female,30,0,Alamo,71,26.58,Yes,Yes,Yes,Bank Withdrawal,80.45,5662.25,7549.43,Stayed
1265-HVPZB,Male,49,0,Winnetka,59,16.06,No,No,Yes,Credit Card,66.4,3958.2,4905.74,Stayed
1265-XTECC,Female,68,0,Madera,68,1.98,Yes,No,Yes,Credit Card,96.55,6581.9,6716.54,Churned
1265-ZFOSD,Female,33,0,Stonyford,64,16.61,Yes,Yes,Yes,Mailed Check,81.3,5129.3,6170,Stayed
1266-NZYUI,Female,56,0,Lee Vining,72,14.65,No,No,Yes,Bank Withdrawal,66.85,4758.8,5813.6,Stayed
1268-ASBGA,Female,66,0,Huntington Park,16,9.93,Yes,No,Yes,Credit Card,85.35,1375.15,1534.03,Churned
1269-FOYWN,Male,23,3,Phillipsville,44,36.86,,,,Bank Withdrawal,20,860.85,2482.69,Stayed
1270-XKUCC,Female,24,1,San Diego,30,12.85,,,,Credit Card,19.7,599.25,934.96,Stayed
1271-SJBGZ,Male,77,0,Forest Knolls,12,,Yes,No,Yes,Bank Withdrawal,43.65,526.95,526.95,Churned
1271-UODNO,Male,60,0,San Jose,39,5.4,No,No,Yes,Credit Card,53.85,2200.7,2364.64,Stayed
1272-ILHFG,Male,48,3,La Habra,15,17.28,,,,Credit Card,19.65,332.65,591.85,Stayed
1273-MTETI,Female,69,0,Rancho Cucamonga,4,12.86,Yes,No,Yes,Bank Withdrawal,88.85,372.45,423.89,Churned
1282-IHQAC,Male,68,0,Sheep Ranch,70,,No,No,Yes,Credit Card,44.05,3011.65,3011.65,Stayed
1285-OKIPP,Male,62,3,Mission Hills,1,23.2,Yes,Yes,Yes,Bank Withdrawal,79.9,79.9,103.1,Churned
1291-CUOCY,Male,55,0,Yorkville,72,4.32,Yes,Yes,Yes,Credit Card,110.6,7962.2,8273.24,Stayed
1293-BSEUN,Female,64,3,Volcano,72,6.9,,,,Credit Card,20.7,1482.3,1979.1,Stayed
1293-HHSHJ,Female,61,0,Montrose,35,23.77,,,,Credit Card,21.1,741,1558.72,Stayed
1297-VQDRP,Male,80,1,Foothill Ranch,68,32.11,Yes,No,No,Credit Card,107.15,7379.8,9613.28,Stayed
1298-PHBTI,Male,40,3,Los Angeles,71,33.67,No,No,Yes,Bank Withdrawal,84.8,6152.4,8542.97,Stayed
1299-AURJA,Female,43,2,Twain Harte,70,30.33,,,,Bank Withdrawal,24.7,1685.9,3809,Stayed
1301-LOPVR,Male,62,3,North Hollywood,29,,Yes,Yes,Yes,Credit Card,55.35,1636.95,1636.95,Stayed
1302-TPUBN,Male,58,0,West Sacramento,66,21.23,,,,Bank Withdrawal,19.35,1240.8,2641.98,Stayed
1302-UHBDD,Male,70,0,Ladera Ranch,20,48.46,Yes,No,Yes,Bank Withdrawal,89.95,1648.45,2617.65,Stayed
1303-SRDOK,Female,52,2,Rio Dell,55,27.87,No,No,Yes,Credit Card,69.05,3842.6,5375.45,Stayed
1304-BCCFO,Male,24,0,Redlands,9,14.91,Yes,Yes,Yes,Mailed Check,70.05,564.4,698.59,Stayed
1304-NECVQ,Female,69,0,Somis,2,43.96,No,No,Yes,Bank Withdrawal,78.55,149.55,237.47,Churned
1304-SEGFY,Female,57,0,National City,72,2.56,Yes,Yes,Yes,Bank Withdrawal,97.85,6841.3,7025.62,Stayed
1306-RPWXZ,Female,60,3,Mc Farland,49,31.7,,,,Credit Card,20.45,1024.65,2577.95,Stayed
1307-ATKGB,Male,21,0,Santa Clara,24,27.91,Yes,Yes,Yes,Bank Withdrawal,89.55,2187.15,2856.99,Stayed
1307-TVUFB,Male,66,0,Santa Ynez,42,13.51,No,No,Yes,Bank Withdrawal,-5,3344.1,3911.52,Stayed
1309-BXVOQ,Male,27,0,Old Station,21,21.83,Yes,Yes,Yes,Bank Withdrawal,106.1,2249.95,2708.38,Churned
1309-XGFSN,Male,72,1,Pinon Hills,52,7.04,Yes,Yes,Yes,Bank Withdrawal,80.85,4079.55,4445.63,Stayed
1310-QRITU,Female,40,0,Hinkley,18,38.32,No,No,Yes,Bank Withdrawal,50.3,913.3,1603.06,Stayed
1319-YLZJG,Male,62,0,Dutch Flat,12,39,No,No,Yes,Bank Withdrawal,84.6,959.9,1427.9,Stayed
1320-GVNHT,Male,56,2,Glendale,72,27.88,Yes,Yes,No,Credit Card,108.4,7767.25,9804.61,Stayed
1320-HTRDR,Female,30,0,Fellows,3,47.51,No,No,Yes,Bank Withdrawal,75.5,220.6,363.13,Churned
1320-REHCS,Male,75,0,Inglewood,52,23.04,Yes,Yes,Yes,Bank Withdrawal,110.75,5832,7023.82,Stayed
1322-AGOQM,Male,57,0,Mather,46,,No,No,Yes,Bank Withdrawal,30.3,1380.1,1380.1,Churned
1323-OOEPC,Female,45,0,Prather,53,41.74,Yes,Yes,Yes,Credit Card,98.4,5149.5,7361.72,Churned
1324-NLTJE,Female,73,0,Emeryville,15,17.19,No,No,Yes,Credit Card,55,757.1,1014.95,Churned
1325-USMEC,Male,58,0,Pearblossom,70,48,No,No,Yes,Credit Card,99.35,6944.5,10304.5,Stayed
1328-EUZHC,Female,59,0,Carson,18,25.54,,,,Credit Card,20.1,370.5,830.22,Stayed
1329-VHWNP,Female,42,0,Grover Beach,7,,No,No,Yes,Bank Withdrawal,25.05,189.95,189.95,Stayed
1333-PBMXB,Female,40,2,Santa Ana,54,28.87,,,,Bank Withdrawal,24.75,1342.15,2901.13,Stayed
1334-FJSVR,Male,64,0,Sequoia National Park,1,,No,No,Yes,Bank Withdrawal,24.25,24.25,24.25,Churned
1334-PDUKM,Female,48,0,Palomar Mountain,68,9.76,No,No,No,Credit Card,86.45,5762.95,6576.63,Stayed
1335-HQMKX,Female,49,0,Los Angeles,72,46.1,Yes,Yes,Yes,Bank Withdrawal,101.35,7323.15,10642.35,Stayed
1335-MXCSE,Male,24,1,Shoshone,55,46.61,No,No,Yes,Credit Card,55.25,3119.9,5683.45,Stayed
1335-NTIUC,Male,61,0,Pacoima,9,,No,No,Yes,Bank Withdrawal,24.95,190.25,190.25,Stayed
1336-EZFZY,Female,33,0,Kings Beach,4,25.8,,,,Credit Card,20.05,83.3,186.5,Stayed
1337-BOZWO,Male,25,2,Canby,18,,No,No,Yes,Credit Card,46.4,812.4,812.4,Stayed
1338-CECEE,Male,28,0,Mount Hermon,41,13.58,No,No,Yes,Bank Withdrawal,68.5,2839.95,3358.36,Stayed
1342-JPNKI,Male,33,0,Lake Forest,10,5.92,No,No,Yes,Bank Withdrawal,86.05,834.1,893.3,Churned
1343-EHPYB,Male,61,0,San Diego,63,48.95,Yes,Yes,Yes,Bank Withdrawal,103.4,6603,9686.85,Churned
1345-GKDZZ,Male,20,1,Riverside,6,17.53,,,,Credit Card,19.55,128.6,233.78,Stayed
1345-ZUKID,Male,24,0,Magalia,14,26.02,,,,Mailed Check,19.35,324.8,689.08,Stayed
1346-PJWTK,Male,63,0,Corona,61,17.73,Yes,Yes,Yes,Credit Card,94.15,5731.85,6813.38,Stayed
1346-UFHAX,Female,59,0,Woodbridge,13,33.69,No,No,No,Credit Card,80,1029.35,1467.32,Stayed
1347-KTTTA,Male,22,0,Canyon Country,64,40.49,Yes,Yes,Yes,Credit Card,102.45,6654.1,9245.46,Stayed
1349-WXNGG,Male,57,0,Glendale,1,12,,,,Bank Withdrawal,20.05,20.05,32.05,Churned
1352-HNSAW,Female,26,3,Aliso Viejo,72,34.69,Yes,Yes,No,Bank Withdrawal,115.6,8220.4,10858.08,Stayed
1352-VHKAJ,Male,30,2,Berkeley,27,13.55,Yes,Yes,No,Bank Withdrawal,71.6,1957.1,2462.95,Stayed
1353-GHZOS,Male,22,0,San Diego,22,6.03,No,No,Yes,Bank Withdrawal,59.75,1374.35,1507.01,Stayed
1353-LJWEM,Male,23,0,Cottonwood,11,28.76,No,No,Yes,Bank Withdrawal,-10,688.5,955.62,Stayed
1354-YZFNB,Male,53,3,Mad River,4,29.09,,,,Credit Card,19.55,68.8,185.16,Stayed
1355-KUSBG,Female,56,2,Fall River Mills,7,9.1,No,No,Yes,Bank Withdrawal,48.8,349.8,413.5,Stayed
